0.0,4.6634,1.5629,1.2362,-0.0023,7.2773,-0.0105,-0.8721,1.6629,6.3657,-0.8213,1.6629,6.5165,-0.6615,1.6629,6.4613,-0.7123,1.6629,6.3104,-0.8721,1.4629,6.3657,-0.8213,1.4629,6.5165,-0.6615,1.4629,6.4613,-0.7123,1.4629,6.3104,1.0
0.0,4.7236,-1.3513,1.3842,-0.0042,-17.38,-0.0223,-0.7975,-1.2513,6.1829,-0.7935,-1.2513,6.3545,-0.6155,-1.2513,6.348,-0.6193,-1.2513,6.1763,-0.7973,-1.4512,6.1829,-0.7935,-1.4512,6.3545,-0.6155,-1.4512,6.348,-0.6193,-1.4512,6.1763,1.0
0.0,5.0576,-1.3817,1.5939,-0.0017,-23.4062,-0.022,-0.4501,-1.2817,5.9771,-0.4555,-1.2817,6.1311,-0.2949,-1.2817,6.1342,-0.2895,-1.2817,5.9801,-0.45,-1.4817,5.9772,-0.4555,-1.4817,6.1312,-0.2949,-1.4817,6.1342,-0.2894,-1.4817,5.98,1.0
0.0,4.9465,1.4728,1.3961,0.0,2.587,-0.0104,-0.5835,1.5728,6.2025,-0.5413,1.5728,6.351,-0.3838,1.5728,6.3045,-0.4261,1.5728,6.1558,-0.5836,1.3728,6.2025,-0.5413,1.3728,6.351,-0.3838,1.3728,6.3045,-0.4262,1.3728,6.1558,1.0
0.0,0.1459,-0.3842,1.6705,179.965,-78.8597,-179.9698,-5.2014,-0.2842,5.9061,-5.3579,-0.2842,5.8925,-5.3668,-0.2842,6.0523,-5.2101,-0.2842,6.0658,-5.2014,-0.4842,5.9061,-5.3579,-0.4842,5.8925,-5.3668,-0.4842,6.0523,-5.2101,-0.4842,6.0658,79.0
0.0,-0.7932,1.1155,1.543,179.9095,-83.9199,-179.9151,-6.1451,1.2155,6.0306,-6.3009,1.2155,6.024,-6.3013,1.2155,6.1829,-6.1455,1.2155,6.1895,-6.1451,1.0155,6.0306,-6.3009,1.0155,6.024,-6.3013,1.0155,6.1829,-6.1455,1.0155,6.1895,80.0
0.0,-1.0891,0.9304,6.851,-179.9778,6.3002,-179.9988,-6.4465,1.0304,0.8995,-6.4156,1.0304,0.7252,-6.5914,1.0304,0.6986,-6.6223,1.0304,0.8728,-6.4466,0.8304,0.8997,-6.4156,0.8304,0.7252,-6.5913,0.8304,0.6985,-6.6223,0.8304,0.8729,161.0
0.0,-0.5298,-1.0965,6.8534,-179.9971,0.2945,179.9997,-5.8846,-0.9965,0.8836,-5.8695,-0.9965,0.7207,-6.0343,-0.9965,0.7099,-6.0494,-0.9965,0.8728,-5.8847,-1.1965,0.8839,-5.8695,-1.1965,0.7206,-6.0342,-1.1965,0.7099,-6.0492,-1.1964,0.8729,157.0
0.0,-2.4739,-0.7486,9.9075,-179.9905,0.9034,179.9992,-7.798,-0.6487,-2.206,-7.8513,-0.6487,-2.3638,-8.0094,-0.6487,-2.3089,-7.956,-0.6487,-2.1512,-7.7981,-0.8486,-2.2055,-7.8514,-0.8486,-2.3639,-8.0094,-0.8486,-2.309,-7.9559,-0.8486,-2.151,136.0
0.0,-1.7851,0.9688,10.745,-179.9928,-3.2645,-179.9999,-7.1136,1.0687,-3.0457,-7.1624,1.0687,-3.1978,-7.316,1.0687,-3.1441,-7.2671,1.0687,-2.9922,-7.1137,0.8688,-3.0451,-7.1624,0.8688,-3.198,-7.3159,0.8688,-3.1444,-7.267,0.8688,-2.9919,146.0
0.0,2.9756,1.2667,-0.7086,0.0108,-58.6564,-0.0235,-2.406,1.3667,8.2507,-2.5651,1.3667,8.3025,-2.5028,1.3667,8.466,-2.3438,1.3667,8.4142,-2.4061,1.1667,8.2507,-2.565,1.1667,8.3024,-2.5028,1.1667,8.466,-2.3438,1.1667,8.4142,58.0
0.0,8.1572,-0.3787,-0.4003,0.0119,-1.5594,-0.0085,2.7036,-0.2787,7.9162,2.5859,-0.2787,8.0625,2.7503,-0.2787,8.1838,2.8683,-0.2787,8.0373,2.7034,-0.4788,7.916,2.586,-0.4788,8.0624,2.7504,-0.4788,8.1838,2.8682,-0.4788,8.0374,35.0
