10.0,2.0451,-1.5622,3.3432,0.1559,-95.4735,-0.1582,-2.8213,-0.7385,3.5878,-2.6188,-0.7386,3.1161,-3.7311,-0.7386,2.6238,-3.9259,-0.7388,3.0887,-2.8222,-1.5266,3.5874,-2.6189,-1.5505,3.113,-3.729,-1.5343,2.6238,-3.9268,-1.5343,3.0872,81.5
4.0,3.4025,-1.4764,4.5804,179.9906,60.1319,-179.9731,-3.2678,0.6793,4.728,-3.0931,0.6792,4.8536,-3.539,0.6792,4.4344,-3.7131,0.6793,4.3092,-3.2682,-1.4764,4.7279,-3.0937,-1.4765,4.8532,-3.5388,-1.4764,4.4343,-3.7141,-1.4765,4.3091,62.0
2.0,5.5195,-1.7218,5.6627,179.9707,-43.7092,179.999,-5.3568,-0.6848,5.808,-5.5208,-0.6845,5.9735,-5.7171,-0.6836,5.5415,-5.5475,-0.6854,5.3721,-5.3553,-1.7172,5.8032,-5.5128,-1.683,5.9615,-5.7109,-1.7141,5.5488,-5.5511,-1.7049,5.3752,84.0
3.0,4.5835,-1.5412,2.8715,-179.4639,-126.8703,179.7777,-2.4806,-0.9171,2.0335,-2.3524,-0.9161,2.4246,-1.3662,-0.9134,2.159,-1.4904,-0.9186,1.7636,-2.4611,-1.534,2.0226,-2.344,-1.532,2.4401,-1.3733,-1.526,2.1499,-1.4916,-1.5386,1.7637,62.0
7.0,4.6442,-1.7244,1.8076,-179.952,-66.7115,-179.9998,-3.2376,-0.4874,3.4254,-3.0336,-0.4873,3.7736,-2.7191,-0.4874,3.5467,-2.9249,-0.4873,3.2009,-3.234,-1.7242,3.424,-3.0352,-1.7244,3.7732,-2.7193,-1.724,3.5484,-2.9223,-1.7243,3.2004,66.0
7.0,4.2583,-1.7179,1.7849,-179.9612,-68.0799,-179.9998,-2.8388,-0.481,3.404,-2.644,-0.481,3.7374,-2.346,-0.481,3.5218,-2.5424,-0.481,3.1909,-2.8356,-1.7178,3.4024,-2.6456,-1.718,3.7372,-2.3462,-1.7176,3.5234,-2.54,-1.7178,3.1901,62.0
8.0,6.2655,-0.9942,3.4632,0.0047,11.7846,-0.0049,-5.9117,-0.8178,3.7181,-6.3449,-0.7955,3.2331,-6.5092,-0.7995,3.3105,-6.0396,-0.8389,3.909,-5.8358,-1.0038,3.6544,-6.3327,-0.9875,3.3052,-6.522,-0.993,3.4564,-5.9505,-0.9753,3.7837,114.0
3.0,5.268,-1.5345,2.6681,-179.6393,-94.225,179.9776,-3.2265,-0.9108,1.6712,-3.1886,-0.9094,2.1578,-1.9787,-0.9073,2.1181,-2.013,-0.9116,1.6272,-3.2082,-1.5276,1.662,-3.1812,-1.526,2.1726,-1.9828,-1.5201,2.1086,-2.0141,-1.5322,1.6268,75.5
11.0,4.9755,-1.0069,3.1922,-0.0058,36.3727,-0.0006,-5.2385,0.7018,2.943,-4.433,0.7018,3.8386,-4.2984,0.7018,3.7091,-5.0907,0.7017,2.8132,-5.242,-0.7976,2.9395,-4.4352,-0.7976,3.8404,-4.2901,-0.7976,3.7057,-5.0955,-0.7976,2.8074,110.0
7.0,5.2357,-1.716,1.3738,-179.9511,-42.2995,-180.0,-3.8389,-0.4794,2.9182,-3.7052,-0.4794,3.3493,-3.2999,-0.4794,3.1898,-3.436,-0.4794,2.7606,-3.8347,-1.716,2.9178,-3.7068,-1.7162,3.3484,-3.3006,-1.7158,3.1916,-3.4332,-1.716,2.7607,79.5
6.0,3.75,-1.0046,2.9641,179.8876,6.3534,179.95,-2.9052,-0.5989,3.4204,-2.9136,-0.5991,3.395,-3.0135,-0.5988,3.4442,-2.9924,-0.5994,3.4743,-2.9062,-0.9977,3.4181,-2.9186,-1.0014,3.3955,-3.01,-1.0018,3.451,-2.9944,-0.9996,3.4616,86.5
8.0,4.9253,-1.0368,0.5287,-0.0038,3.5838,-0.0333,-1.9392,-0.8539,4.5727,-1.5663,-0.9264,4.5055,-1.6292,-0.9338,4.3952,-1.7812,-0.9562,4.1539,-1.7946,-1.188,4.419,-1.5864,-0.9706,4.5089,-1.6198,-1.013,4.362,-1.8207,-1.0425,4.4383,28.0
