0.0,4.9736,-0.9931,7.1603,-179.9551,-36.9166,-179.9862,-5.0484,-0.8932,7.157,-4.9936,-0.8932,7.2535,-4.8999,-0.8931,7.1647,-4.955,-0.8931,7.0682,-5.0483,-1.0931,7.1571,-4.9938,-1.0931,7.2535,-4.8999,-1.0931,7.1648,-4.9549,-1.0931,7.0683,66.0
0.0,4.9237,1.1739,6.6027,-179.9553,-36.2223,-179.9845,-4.9874,1.2738,6.6645,-4.8803,1.2738,6.6842,-4.8611,1.2738,6.5421,-4.9688,1.2738,6.5225,-4.9871,1.0739,6.6647,-4.8805,1.0739,6.684,-4.8611,1.0739,6.5423,-4.9685,1.0739,6.5226,65.0
0.0,0.6111,1.6913,8.3063,-179.9948,30.5952,-179.9928,-0.5074,1.7912,8.3737,-0.5485,1.7912,8.2128,-0.715,1.7912,8.2398,-0.6742,1.7912,8.401,-0.5069,1.5913,8.3737,-0.5488,1.5913,8.2129,-0.7147,1.5913,8.24,-0.6737,1.5913,8.4009,1.0
0.0,0.7219,1.6291,8.0821,-179.9949,33.1301,-179.9938,-0.619,1.7291,8.1418,-0.6668,1.7291,7.9887,-0.8252,1.7291,8.0233,-0.7774,1.7291,8.1767,-0.6185,1.5292,8.1417,-0.6671,1.5292,7.9887,-0.8249,1.5292,8.0234,-0.777,1.5292,8.1767,2.0
0.0,-2.0562,1.5209,8.1396,-179.9849,17.5268,-179.9789,2.0963,1.6208,8.1819,2.0978,1.6208,8.1171,2.0153,1.6208,8.098,2.0139,1.6208,8.1632,2.0971,1.421,8.1821,2.0974,1.421,8.1171,2.0157,1.421,8.0984,2.0146,1.421,8.1631,24.0
0.0,6.0595,-1.2909,1.4221,-179.9307,1.426,-179.9932,-6.1033,-1.1909,1.3443,-6.164,-1.1909,1.4668,-6.0175,-1.1909,1.4998,-5.957,-1.1909,1.3769,-6.1033,-1.3909,1.3441,-6.164,-1.3909,1.467,-6.0174,-1.3909,1.4997,-5.9571,-1.3909,1.3767,150.0
0.0,6.0677,2.0682,0.6289,-179.9326,13.7775,-179.9886,-6.0999,2.1682,0.5563,-6.1665,2.1682,0.6605,-6.0372,2.1682,0.7012,-5.9709,2.1682,0.5965,-6.0999,1.9682,0.5562,-6.1665,1.9682,0.6606,-6.0372,1.9682,0.7012,-5.9709,1.9682,0.5964,163.0
0.0,8.2771,1.4603,-1.9513,-179.9705,22.3757,-179.9801,-8.3387,1.5602,-1.9979,-8.3448,1.5602,-1.8876,-8.2167,1.5602,-1.9043,-8.2112,1.5602,-2.0149,-8.3386,1.3603,-1.9977,-8.3448,1.3603,-1.8877,-8.2168,1.3603,-1.9042,-8.2111,1.3603,-2.0149,113.0
0.0,1.9596,-1.1139,7.5963,-179.9882,-19.7862,-179.9843,-1.9095,-1.014,7.694,-1.8717,-1.014,7.5604,-2.0104,-1.014,7.4996,-2.0486,-1.014,7.6336,-1.9091,-1.2139,7.6941,-1.872,-1.2139,7.5603,-2.0102,-1.2139,7.4997,-2.0483,-1.2139,7.6335,15.0
0.0,1.7395,-1.0333,7.3892,179.9987,-62.2725,179.9956,-1.661,-0.9332,7.5031,-1.6367,-0.9332,7.325,-1.8183,-0.9332,7.277,-1.8434,-0.9332,7.4551,-1.6614,-1.1333,7.503,-1.6365,-1.1333,7.3249,-1.8185,-1.1333,7.2769,-1.8438,-1.1333,7.4551,20.0
0.0,3.4513,-0.4393,5.1063,-179.9554,4.3734,-179.9628,-3.5122,-0.3393,5.026,-3.5438,-0.3393,5.1846,-3.3913,-0.3393,5.1875,-3.36,-0.3393,5.0288,-3.5124,-0.5393,5.026,-3.5438,-0.5393,5.1845,-3.3913,-0.5393,5.1875,-3.3601,-0.5393,5.0288,65.0
0.0,6.3658,-1.6233,2.3065,-0.0014,-53.8545,0.001,-6.4387,-1.5233,2.4354,-6.2633,-1.5233,2.3926,-6.294,-1.5233,2.1794,-6.4707,-1.5233,2.2216,-6.4391,-1.7234,2.4351,-6.263,-1.7234,2.3928,-6.2942,-1.7234,2.1791,-6.471,-1.7234,2.2216,63.0
