3.0,2.2722,-1.3166,3.7271,0.1765,-74.9234,-0.2217,-2.2353,-0.5378,4.395,-1.7158,-0.5396,4.1496,-2.4093,-0.5395,3.0012,-2.8782,-0.5375,3.2954,-2.2368,-1.326,4.3935,-1.7145,-1.3225,4.1461,-2.4095,-1.3203,3.001,-2.8804,-1.3222,3.2921,56.0
1.0,3.6799,-1.6156,6.061,0.5786,-88.0226,-0.6011,-3.598,0.4371,6.8463,-3.0575,0.4377,6.5249,-3.8523,0.4359,5.2439,-4.3861,0.4363,5.5786,-3.612,-1.6136,6.8499,-3.0672,-1.6198,6.5387,-3.8566,-1.6184,5.2395,-4.3804,-1.6206,5.582,58.0
10.0,1.2694,-1.5842,6.5193,179.9956,-23.0922,179.9976,-0.3197,-0.8622,7.5146,0.0393,-0.8533,6.4576,-2.5117,-0.8646,5.4442,-2.8856,-0.862,6.5086,-0.3205,-1.5645,7.5041,0.1135,-1.5744,6.4821,-2.4763,-1.5824,5.4969,-2.9254,-1.5553,6.4482,30.0
8.0,2.0041,-0.9481,4.9121,179.9979,37.8926,179.9843,-1.8369,-0.7922,4.7496,-2.1955,-0.7946,4.9416,-2.1773,-0.7943,5.0587,-1.7892,-0.7999,4.8899,-1.8478,-0.9492,4.7812,-2.2133,-0.9492,4.9339,-2.1715,-0.9541,5.0473,-1.7987,-0.9569,4.8786,49.0
5.0,2.6729,-0.9738,3.6275,-179.9942,38.3799,-179.9888,-2.7334,-0.7116,3.57,-2.7193,-0.7111,3.5776,-2.595,-0.7118,3.6634,-2.6097,-0.711,3.6557,-2.7329,-0.9745,3.57,-2.721,-0.9733,3.5811,-2.5942,-0.9747,3.6659,-2.61,-0.9748,3.6551,63.0
8.0,4.3322,-0.7772,4.4388,179.8401,88.082,179.8337,-4.0491,-0.6256,4.4054,-4.563,-0.6272,4.3159,-4.6212,-0.6274,4.466,-4.0997,-0.6308,4.581,-4.0661,-0.7786,4.4287,-4.576,-0.7786,4.302,-4.6139,-0.7812,4.4544,-4.0987,-0.7845,4.575,86.0
3.0,4.8322,-1.2312,2.5502,-179.8275,-125.9241,179.8558,-3.3557,-0.5168,3.5881,-3.1852,-0.5162,3.9496,-2.383,-0.5169,3.5854,-2.5286,-0.5168,3.2701,-3.354,-1.2279,3.5888,-3.184,-1.2296,3.9524,-2.3834,-1.2309,3.585,-2.5264,-1.2298,3.272,58.5
8.0,4.4588,-0.683,4.1753,0.0222,78.1511,0.0173,-4.1492,-0.536,4.171,-4.7092,-0.5367,4.0188,-4.782,-0.5375,4.1811,-4.2209,-0.5387,4.3554,-4.161,-0.6843,4.1922,-4.7133,-0.6845,3.9968,-4.7693,-0.6851,4.165,-4.2131,-0.6884,4.3485,92.0
8.0,3.6566,-0.7207,4.7577,179.9782,78.65,179.9741,-3.3471,-0.5691,4.6697,-3.9442,-0.5705,4.6645,-3.9747,-0.5707,4.8438,-3.3733,-0.5743,4.8755,-3.361,-0.7221,4.6928,-3.9558,-0.7223,4.6474,-3.969,-0.7248,4.8293,-3.3694,-0.7284,4.8648,84.0
8.0,4.7178,-1.0185,-0.6478,-0.0106,48.4034,0.0258,-2.0771,-0.8696,5.852,-1.825,-0.8716,5.5977,-1.9274,-0.8726,5.5173,-2.1848,-0.8733,5.7935,-2.0989,-1.0196,5.8815,-1.8191,-1.0187,5.5889,-1.9216,-1.0173,5.522,-2.1868,-1.0237,5.7685,37.0
1.0,3.6791,-1.439,1.881,179.9662,-80.6338,-179.9781,-2.7749,0.4666,2.4058,-3.3637,0.466,2.4268,-3.3014,0.4696,3.9029,-2.6943,0.4686,3.8874,-2.7605,-1.4387,2.3983,-3.3646,-1.4423,2.4178,-3.3053,-1.4395,3.9084,-2.6969,-1.4421,3.8857,71.0
10.0,2.0359,-1.7628,1.6563,179.9993,-43.692,179.9992,-3.6252,-0.8398,2.8788,-4.2782,-0.8359,2.2145,-5.8898,-0.8443,3.8008,-5.2565,-0.8392,4.4904,-3.6339,-1.7449,2.8399,-4.2627,-1.7351,2.2401,-5.8608,-1.7425,3.8021,-5.2402,-1.7378,4.4905,106.0
