0.0,6.5183,1.6192,-3.0507,0.01,-21.0563,-0.0319,-0.2685,1.7191,8.0007,-0.2966,1.7191,8.1821,-0.1354,1.7191,8.2013,-0.1071,1.7191,8.0199,-0.2681,1.5192,8.0007,-0.2969,1.5192,8.1822,-0.1352,1.5192,8.2014,-0.1068,1.5192,8.0198,1.0
0.0,1.6321,1.1868,-2.1815,179.9134,-82.3858,-179.9227,-5.0171,1.2867,7.1429,-5.1768,1.2867,7.175,-5.1591,1.2867,7.3199,-4.9993,1.2867,7.288,-5.0168,1.0868,7.1431,-5.1771,1.0868,7.1748,-5.159,1.0868,7.3202,-4.999,1.0868,7.2882,66.0
0.0,1.5071,-0.6714,-2.8637,0.1058,-82.5395,-0.1101,-5.1669,-0.5715,7.8374,-5.2923,-0.5715,7.8818,-5.2594,-0.5715,7.9902,-5.1339,-0.5715,7.946,-5.1665,-0.7714,7.8375,-5.2925,-0.7714,7.8816,-5.2592,-0.7714,7.9904,-5.1336,-0.7714,7.9461,66.0
0.0,6.2657,1.6188,-2.8237,0.0089,-37.4709,-0.0289,-0.5029,1.7187,7.7698,-0.5534,1.7187,7.9349,-0.4061,1.7187,7.9778,-0.3555,1.7187,7.813,-0.5025,1.5188,7.7698,-0.5537,1.5188,7.935,-0.4059,1.5188,7.978,-0.3552,1.5188,7.8129,1.0
0.0,6.4174,-1.056,-2.6626,0.0165,7.251,-0.0348,-0.3933,-0.956,7.6508,-0.3639,-0.956,7.8207,-0.2122,-0.956,7.7751,-0.2417,-0.956,7.6054,-0.3931,-1.156,7.6508,-0.364,-1.156,7.8208,-0.2121,-1.156,7.7752,-0.2415,-1.156,7.6054,2.0
0.0,6.1497,-1.2761,-3.3714,0.0204,61.8085,-0.0357,-0.6283,-1.1762,8.4627,-0.5339,-1.1762,8.5029,-0.5127,-1.1762,8.3815,-0.6075,-1.1762,8.3417,-0.6282,-1.3761,8.4627,-0.534,-1.3761,8.5029,-0.5127,-1.3761,8.3816,-0.6074,-1.3761,8.3417,6.0
0.0,0.7368,-1.2125,3.7383,-179.9979,-2.0686,179.9993,-5.9232,-1.1126,1.4024,-5.8956,-1.1126,1.2527,-6.0434,-1.1126,1.2207,-6.0712,-1.1126,1.3706,-5.923,-1.3124,1.4031,-5.8956,-1.3124,1.2523,-6.0435,-1.3124,1.221,-6.071,-1.3124,1.3711,151.0
0.0,0.4782,1.5172,4.5114,179.9972,28.9367,179.997,-6.1801,1.6171,0.6406,-6.1426,1.6171,0.4801,-6.3035,1.6171,0.4362,-6.3412,1.6171,0.5971,-6.18,1.4173,0.6415,-6.1427,1.4173,0.4795,-6.3038,1.4173,0.4367,-6.341,1.4173,0.5978,165.0
0.0,-1.479,1.2533,3.821,179.9925,-39.2073,-179.9982,-8.075,1.3532,1.1904,-8.2414,1.3532,1.1159,-8.3233,1.3532,1.2673,-8.1568,1.3532,1.3421,-8.0747,1.1533,1.1909,-8.2416,1.1533,1.1156,-8.3232,1.1533,1.2677,-8.1565,1.1533,1.3424,106.0
0.0,0.5431,1.5051,9.571,-0.3926,82.5544,-0.3528,-6.2448,1.6053,-4.42,-6.0912,1.6053,-4.4597,-6.1107,1.6052,-4.6217,-6.2647,1.6052,-4.5827,-6.2451,1.4051,-4.4208,-6.091,1.4051,-4.4592,-6.1105,1.4051,-4.6222,-6.2649,1.4051,-4.5834,142.0
